account_id,cohort,age,nvr_porportions,rotcombi_porportions,training_time,training_plan_id,time,Math_Factor
576209,c5,_ages 6-7,0,0.03,33,199,0,-1.50894581097868
576210,c5,_ages 6-7,0,0.03,33,199,0,-1.05237372014446
576211,c5,_ages 6-7,0,0.03,33,199,0,-1.39076823110534
576212,c5,_ages 6-7,0,0.03,33,199,0,0.279086213314328
576213,c5,_ages 6-7,0,0.03,33,199,0,-1.29980828109209
576214,c5,_ages 6-7,0,0.03,33,199,0,0.384188476271876
576215,c5,_ages 6-7,0,0.15,33,204,0,-0.512613786819394
576216,c5,_ages 6-7,0,0.15,33,204,0,-1.28463659280509
576217,c5,_ages 6-7,0,0.15,33,204,0,-1.21052238222383
576218,c5,_ages 6-7,0,0.15,33,204,0,-1.43868755748582
576219,c5,_ages 6-7,0,0.15,33,204,0,-0.63252778563086
576220,c5,_ages 6-7,0,0.15,33,204,0,-0.478782587745125
576221,c5,_ages 6-7,0,0.3,33,218,0,-1.32811283347192
576222,c5,_ages 6-7,0,0.3,33,218,0,-0.9521810212665
576223,c5,_ages 6-7,0,0.3,33,218,0,-1.3828606415825
576224,c5,_ages 6-7,0,0.3,33,218,0,0.250591660098351
576225,c5,_ages 6-7,0,0.3,33,218,0,-1.17995332845312
576226,c5,_ages 6-7,0,0.3,33,218,0,1.77379113775697
576227,c5,_ages 6-7,0.1,0.2,33,219,0,-1.48256328903431
576228,c5,_ages 6-7,0.1,0.2,33,219,0,-1.22162818461238
576229,c5,_ages 6-7,0.1,0.2,33,219,0,-1.46090241657517
576230,c5,_ages 6-7,0.1,0.2,33,219,0,0.36820215474731
576231,c5,_ages 6-7,0.1,0.2,33,219,0,-0.545157250975769
576232,c5,_ages 6-7,0.1,0.2,33,219,0,-1.5824968831398
576566,c5,_ages 6-7,0,0.03,33,199,0,0.154952673299939
576570,c5,_ages 6-7,0,0.15,33,204,0,-0.54037881009263
576572,c5,_ages 6-7,0,0.15,33,204,0,-1.07153372901248
576573,c5,_ages 6-7,0,0.3,33,218,0,1.41850757833814
576574,c5,_ages 6-7,0,0.3,33,218,0,1.05657973169216
576575,c5,_ages 6-7,0,0.3,33,218,0,-0.490309424087287
576576,c5,_ages 6-7,0,0.3,33,218,0,-0.322488672474488
577165,c5,_ages 6-7,0,0.03,33,199,0,0.375933440500232
577167,c5,_ages 6-7,0,0.15,33,204,0,0.101965863936944
577169,c5,_ages 6-7,0,0.15,33,204,0,0.528882993503945
577296,c5,_ages 6-7,0,0.03,20,199,0,-0.218135923083916
577299,c5,_ages 6-7,0,0.15,20,204,0,-0.500196101822311
577301,c5,_ages 6-7,0,0.15,20,204,0,-0.623137106862827
577303,c5,_ages 6-7,0,0.15,20,204,0,0.132007945586425
577304,c5,_ages 6-7,0,0.3,20,218,0,-0.671790378611377
577307,c5,_ages 6-7,0,0.3,20,218,0,-1.0996230073522
577311,c5,_ages 6-7,0.1,0.2,20,219,0,-0.833588796424701
577332,c5,_ages 7-8,0,0.03,33,199,0,-0.0804741483148178
577337,c5,_ages 7-8,0,0.03,33,199,0,-0.829747403021199
577338,c5,_ages 7-8,0,0.03,33,199,0,1.02100880978634
577340,c5,_ages 7-8,0,0.15,33,204,0,1.14141422293327
577341,c5,_ages 7-8,0,0.15,33,204,0,0.121956754662899
577344,c5,_ages 7-8,0,0.3,33,218,0,0.0795241579184044
577346,c5,_ages 7-8,0,0.3,33,218,0,-0.772768322174736
577348,c5,_ages 7-8,0,0.3,33,218,0,-0.356211633040073
577349,c5,_ages 7-8,0.1,0.2,33,219,0,0.221180111396605
577634,c5,_ages 6-7,0.1,0.2,33,219,0,-0.452770430877363
577701,c5,_ages 6-7,0,0.03,20,199,0,-0.29002405504997
577934,c5,_ages 6-7,0,0.15,33,204,0,-1.14323496871571
578038,c5,_ages 7-8,0,0.03,20,199,0,-0.234320657427951
578040,c5,_ages 7-8,0,0.15,20,204,0,-0.547435725782896
578061,c5,_ages 7-8,0,0.3,33,218,0,0.82548363217154
578338,c5,_ages 6-7,0,0.03,20,199,0,-0.144608181678525
578468,c5,_ages 6-7,0,0.03,20,199,0,0.188776598251513
578470,c5,_ages 6-7,0,0.03,20,199,0,0.00588539182882136
578471,c5,_ages 6-7,0,0.03,20,199,0,0.422396852410853
578472,c5,_ages 6-7,0,0.15,20,204,0,0.359036591346821
578474,c5,_ages 6-7,0,0.15,20,204,0,0.124288464074703
578475,c5,_ages 6-7,0,0.15,20,204,0,-0.385354849828053
578476,c5,_ages 6-7,0,0.15,20,204,0,-0.514814407561824
578481,c5,_ages 6-7,0,0.3,20,218,0,-1.50707156975214
578483,c5,_ages 6-7,0,0.3,20,218,0,-0.950783330762209
578484,c5,_ages 6-7,0,0.3,20,218,0,-0.926723358077775
578485,c5,_ages 6-7,0,0.3,20,218,0,-0.3162792324972
578490,c5,_ages 6-7,0.1,0.2,20,219,0,-0.527446234603463
578492,c5,_ages 6-7,0.1,0.2,20,219,0,0.047962017341444
578493,c5,_ages 6-7,0.1,0.2,20,219,0,-0.343727013440641
578494,c5,_ages 6-7,0.1,0.2,20,219,0,-0.601708725740141
578761,c5,_ages 7-8,0,0.03,20,199,0,0.941983430802751
578762,c5,_ages 7-8,0,0.03,20,199,0,0.398493148469401
578763,c5,_ages 7-8,0,0.03,20,199,0,0.997561629202777
578764,c5,_ages 7-8,0,0.03,20,199,0,0.00956489057432217
578766,c5,_ages 7-8,0,0.03,20,199,0,0.697363917264185
578769,c5,_ages 7-8,0,0.15,20,204,0,0.475984393110699
578773,c5,_ages 7-8,0,0.3,20,218,0,-0.725867777590717
578774,c5,_ages 7-8,0,0.3,20,218,0,0.170999338874422
578775,c5,_ages 7-8,0,0.3,20,218,0,-0.217999825531689
578778,c5,_ages 7-8,0.1,0.2,20,219,0,-0.544517384501277
578779,c5,_ages 7-8,0.1,0.2,20,219,0,-0.485388805854061
578781,c5,_ages 7-8,0.1,0.2,20,219,0,0.374278046420582
579017,c5,_ages 6-7,0,0.15,20,204,0,-1.04941697771365
579022,c5,_ages 6-7,0,0.3,20,218,0,1.13384001100521
579023,c5,_ages 6-7,0,0.3,20,218,0,0.59983008708298
579025,c5,_ages 6-7,0,0.3,20,218,0,0.518540474043584
579147,c5,_ages 7-8,0,0.03,33,199,0,-0.0894270302578331
579148,c5,_ages 7-8,0,0.15,33,204,0,-0.280517430281766
580476,c5,_ages 7-8,0,0.03,33,199,0,0.254600357512501
580477,c5,_ages 7-8,0,0.03,33,199,0,-1.06775423878935
580478,c5,_ages 7-8,0,0.03,33,199,0,-0.620768551359187
580479,c5,_ages 7-8,0,0.03,33,199,0,-1.07977488475557
580480,c5,_ages 7-8,0,0.03,33,199,0,0.0960510962763973
580481,c5,_ages 7-8,0,0.03,33,199,0,-1.53791590292314
580482,c5,_ages 7-8,0,0.03,33,199,0,-0.0270381560534864
580483,c5,_ages 7-8,0,0.03,33,199,0,-0.47580204768364
580484,c5,_ages 7-8,0,0.03,33,199,0,-0.855961664704578
580485,c5,_ages 7-8,0,0.15,33,204,0,-0.418486452586287
580486,c5,_ages 7-8,0,0.15,33,204,0,-0.569832708493752
580487,c5,_ages 7-8,0,0.15,33,204,0,0.28208731217835
580488,c5,_ages 7-8,0,0.15,33,204,0,-0.767467069263311
580489,c5,_ages 7-8,0,0.15,33,204,0,-0.583631977831099
580490,c5,_ages 7-8,0,0.15,33,204,0,-0.263224246202353
580491,c5,_ages 7-8,0,0.15,33,204,0,0.0405159935674965
580492,c5,_ages 7-8,0,0.3,33,218,0,-0.191521244820564
580493,c5,_ages 7-8,0,0.3,33,218,0,0.777328302356058
580494,c5,_ages 7-8,0,0.3,33,218,0,-0.949056783154215
580495,c5,_ages 7-8,0,0.3,33,218,0,1.09794743121643
580496,c5,_ages 7-8,0,0.3,33,218,0,-1.74853905317803
580497,c5,_ages 7-8,0,0.3,33,218,0,-0.744910360921385
580498,c5,_ages 7-8,0,0.3,33,218,0,0.488200635113962
580499,c5,_ages 7-8,0.1,0.2,33,219,0,0.0406359839752243
580512,c5,_ages 7-8,0,0.03,33,199,0,-0.938539886809871
580513,c5,_ages 7-8,0,0.03,33,199,0,-1.0655363450109
580514,c5,_ages 7-8,0,0.03,33,199,0,-0.716547223213543
580515,c5,_ages 7-8,0,0.03,33,199,0,-0.959375814336757
580516,c5,_ages 7-8,0,0.03,33,199,0,-0.686860518356097
580517,c5,_ages 7-8,0,0.03,33,199,0,-0.516086623789431
580518,c5,_ages 7-8,0,0.03,33,199,0,-0.660811191332349
580519,c5,_ages 7-8,0,0.03,33,199,0,-0.494688986960961
580520,c5,_ages 7-8,0,0.03,33,199,0,0.00954857963766526
580521,c5,_ages 7-8,0,0.15,33,204,0,0.565416466124491
580522,c5,_ages 7-8,0,0.15,33,204,0,-0.886133228763777
580523,c5,_ages 7-8,0,0.15,33,204,0,0.281890807121091
580524,c5,_ages 7-8,0,0.15,33,204,0,-1.08641143745863
580525,c5,_ages 7-8,0,0.15,33,204,0,-0.517692865491523
580526,c5,_ages 7-8,0,0.15,33,204,0,-0.180695168327008
580527,c5,_ages 7-8,0,0.15,33,204,0,-0.197032425237274
580529,c5,_ages 7-8,0,0.3,33,218,0,0.211305674445634
580531,c5,_ages 7-8,0,0.3,33,218,0,0.202115185987715
580532,c5,_ages 7-8,0,0.3,33,218,0,1.68253538484796
580533,c5,_ages 7-8,0,0.3,33,218,0,-0.814216135283286
580534,c5,_ages 7-8,0,0.3,33,218,0,0.827567330185853
580550,c5,_ages 6-7,0,0.03,33,199,0,-0.155826545001468
580553,c5,_ages 6-7,0,0.03,33,199,0,-1.53599502228451
580555,c5,_ages 6-7,0,0.15,33,204,0,-0.965908395990663
580870,c5,_ages 7-8,0,0.03,33,199,0,-1.34821599843393
580969,c5,_ages 7-8,0,0.3,33,218,0,0.167356310348159
580985,c5,_ages 7-8,0,0.03,20,199,0,-0.275730191479925
580986,c5,_ages 7-8,0,0.03,20,199,0,-0.884715126440858
580988,c5,_ages 7-8,0,0.03,20,199,0,-1.08083675325626
580989,c5,_ages 7-8,0,0.15,20,204,0,-0.101540196530555
580991,c5,_ages 7-8,0,0.3,20,218,0,-0.476491884034811
580993,c5,_ages 7-8,0.1,0.2,20,219,0,-0.997496094860796
580994,c5,_ages 7-8,0.1,0.2,20,219,0,-0.973349644268453
581213,c5,_ages 7-8,0,0.03,33,199,0,-0.595670124425166
581216,c5,_ages 7-8,0,0.03,33,199,0,0.755077652554642
581219,c5,_ages 7-8,0,0.3,33,218,0,-1.37064123558919
581221,c5,_ages 7-8,0.1,0.2,20,219,0,0.213964962277029
581282,c5,_ages 7-8,0,0.3,33,218,0,0.737897050157635
581314,c5,_ages 7-8,0,0.03,33,199,0,-0.0320298561207843
581931,c5,_ages 7-8,0,0.03,33,199,0,0.280335387234672
581932,c5,_ages 7-8,0,0.03,33,199,0,-0.852764709782095
581933,c5,_ages 7-8,0,0.03,33,199,0,1.48088230373998
581934,c5,_ages 7-8,0,0.15,33,204,0,0.188024306534262
581935,c5,_ages 7-8,0,0.15,33,204,0,2.17614404512264
581936,c5,_ages 7-8,0,0.15,33,204,0,0.851318611767242
581937,c5,_ages 7-8,0,0.3,33,218,0,0.353155846932484
581938,c5,_ages 7-8,0,0.3,33,218,0,-0.41140096689127
581939,c5,_ages 7-8,0,0.3,33,218,0,2.38382359687029
581940,c5,_ages 7-8,0.1,0.2,33,219,0,1.8423860775648
581941,c5,_ages 7-8,0.1,0.2,33,219,0,1.33706731699957
581942,c5,_ages 7-8,0.1,0.2,33,219,0,0.784868050877526
582217,c5,_ages 7-8,0,0.03,33,199,0,0.951481731602469
582224,c5,_ages 7-8,0,0.15,33,204,0,-0.40626752540089
582237,c5,_ages 6-7,0,0.03,20,199,0,0.00567550028847598
582240,c5,_ages 6-7,0,0.03,20,199,0,0.742664704449047
582241,c5,_ages 6-7,0,0.03,20,199,0,0.463554388989523
582245,c5,_ages 6-7,0,0.03,20,199,0,0.18311768798041
582246,c5,_ages 6-7,0,0.03,20,199,0,-0.512523370915002
582247,c5,_ages 6-7,0,0.15,20,204,0,0.274230843011007
582248,c5,_ages 6-7,0,0.15,20,204,0,0.186140740824024
582249,c5,_ages 6-7,0,0.15,20,204,0,0.942763724754937
582250,c5,_ages 6-7,0,0.15,20,204,0,0.856449238363535
582251,c5,_ages 6-7,0,0.15,20,204,0,0.184752397525247
582252,c5,_ages 6-7,0,0.15,20,204,0,0.178114118388442
582253,c5,_ages 6-7,0,0.3,20,218,0,-0.922343712383242
582255,c5,_ages 6-7,0,0.3,20,218,0,1.53693160469805
582256,c5,_ages 6-7,0,0.3,20,218,0,-0.319693253198962
582257,c5,_ages 6-7,0,0.3,20,218,0,-0.569785025817475
582259,c5,_ages 6-7,0.1,0.2,20,219,0,-0.581937092840086
582262,c5,_ages 6-7,0.1,0.2,20,219,0,-0.499754867379369
582263,c5,_ages 6-7,0.1,0.2,20,219,0,-0.930078788366077
582264,c5,_ages 6-7,0.1,0.2,20,219,0,0.17037178368735
582352,c5,_ages 7-8,0,0.03,33,199,0,0.349482607604512
582365,c5,_ages 7-8,0,0.15,33,204,0,0.515583858955844
582366,c5,_ages 7-8,0,0.15,33,204,0,-0.599888717033418
582384,c5,_ages 7-8,0.1,0.2,33,219,0,-1.32962172902504
582385,c5,_ages 7-8,0.1,0.2,33,219,0,0.63162457695187
582570,c5,_ages 6-7,0,0.03,33,199,0,-0.171425035802001
582571,c5,_ages 6-7,0,0.03,33,199,0,-0.807815425710112
582572,c5,_ages 6-7,0,0.03,33,199,0,-0.78710935620805
582573,c5,_ages 6-7,0,0.03,33,199,0,-0.920674361581441
582574,c5,_ages 6-7,0,0.03,33,199,0,-0.116128597884332
582575,c5,_ages 6-7,0,0.03,33,199,0,-0.495018151900074
582576,c5,_ages 6-7,0,0.03,33,199,0,-0.590176042365517
582577,c5,_ages 6-7,0,0.15,33,204,0,-0.472911349694518
582578,c5,_ages 6-7,0,0.15,33,204,0,-0.735038363091927
582579,c5,_ages 6-7,0,0.15,33,204,0,-1.3035285837788
582580,c5,_ages 6-7,0,0.15,33,204,0,-0.668498467005243
582581,c5,_ages 6-7,0,0.15,33,204,0,-0.284524771765072
582582,c5,_ages 6-7,0,0.3,33,218,0,-0.350525722251785
582583,c5,_ages 6-7,0,0.3,33,218,0,-0.454036461008847
582584,c5,_ages 6-7,0,0.3,33,218,0,-0.733300456388838
582585,c5,_ages 6-7,0,0.3,33,218,0,0.112244893862907
582586,c5,_ages 6-7,0,0.3,33,218,0,-0.31774544654814
582587,c5,_ages 6-7,0.1,0.2,33,219,0,-0.918255049102492
582588,c5,_ages 6-7,0.1,0.2,33,219,0,1.0220281021049
582589,c5,_ages 6-7,0.1,0.2,33,219,0,-0.212807308794112
582590,c5,_ages 6-7,0.1,0.2,33,219,0,-0.720842089707124
582591,c5,_ages 6-7,0.1,0.2,33,219,0,-0.412041271220374
583021,c5,_ages 7-8,0,0.03,33,199,0,1.95075332562336
583223,c5,_ages 6-7,0,0.15,33,204,0,-0.759772957829229
583274,c5,_ages 6-7,0,0.15,33,204,0,-0.449524223734344
583367,c5,_ages 6-7,0,0.03,20,199,0,-0.899683947502202
583368,c5,_ages 6-7,0,0.03,20,199,0,-1.63768605189685
583376,c5,_ages 6-7,0.1,0.2,20,219,0,-1.59239802538662
583525,c5,_ages 7-8,0.1,0.2,33,219,0,0.195514267138401
583622,c5,_ages 7-8,0,0.15,20,204,0,1.62651234800103
583626,c5,_ages 7-8,0,0.3,20,218,0,1.42267228878153
583627,c5,_ages 7-8,0,0.3,20,218,0,-0.00568251155699602
583635,c5,_ages 7-8,0.1,0.2,20,219,0,1.49121135709668
583977,c5,_ages 6-7,0,0.03,33,199,0,0.310087183645904
584120,c5,_ages 6-7,0,0.03,33,199,0,-1.05132871428945
584126,c5,_ages 6-7,0,0.03,33,199,0,-0.265758271957716
584127,c5,_ages 6-7,0,0.15,33,204,0,-0.899127042155697
584132,c5,_ages 6-7,0,0.3,33,218,0,0.0124074448426501
584134,c5,_ages 6-7,0,0.3,33,218,0,-0.243749644397283
584135,c5,_ages 6-7,0,0.3,33,218,0,1.10394022273123
584137,c5,_ages 6-7,0.1,0.2,33,219,0,1.19064466403008
584270,c5,_ages 7-8,0,0.03,33,199,0,-0.427544031529672
584576,c5,_ages 6-7,0,0.03,33,199,0,-0.102173965147132
584584,c5,_ages 6-7,0,0.3,33,218,0,0.383298262887748
584587,c5,_ages 6-7,0,0.3,33,218,0,-0.0539344728016118
584589,c5,_ages 6-7,0.1,0.2,33,219,0,-0.568511197367192
584590,c5,_ages 6-7,0.1,0.2,33,219,0,-1.31865748785972
584624,c5,_ages 6-7,0,0.03,33,199,0,-0.844738117039938
584625,c5,_ages 6-7,0,0.03,33,199,0,-0.362645077432881
584626,c5,_ages 6-7,0,0.03,33,199,0,-0.513524595829755
584627,c5,_ages 6-7,0,0.03,33,199,0,-0.967470057859275
584628,c5,_ages 6-7,0,0.03,33,199,0,-0.00609730680196355
584630,c5,_ages 6-7,0,0.15,33,204,0,-1.21409926385207
584631,c5,_ages 6-7,0,0.15,33,204,0,-1.42770579486444
584632,c5,_ages 6-7,0,0.15,33,204,0,0.0531950569647593
584633,c5,_ages 6-7,0,0.3,33,218,0,-0.157956134309437
584634,c5,_ages 6-7,0,0.3,33,218,0,0.0865994185178784
584635,c5,_ages 6-7,0,0.3,33,218,0,-0.704082871391221
584810,c5,_ages 6-7,0,0.3,33,218,0,-0.391489756195083
584813,c5,_ages 6-7,0,0.3,33,218,0,-0.667165417969165
584843,c5,_ages 6-7,0,0.03,33,199,0,-0.672255824509579
584844,c5,_ages 6-7,0,0.03,33,199,0,-1.55566793972224
584845,c5,_ages 6-7,0,0.03,33,199,0,-1.45233317926453
584846,c5,_ages 6-7,0,0.03,33,199,0,-1.59320226361329
584847,c5,_ages 6-7,0,0.03,33,199,0,-0.692844451260928
584848,c5,_ages 6-7,0,0.03,33,199,0,-1.03688406434268
584849,c5,_ages 6-7,0,0.15,33,204,0,-1.56634101914952
584851,c5,_ages 6-7,0,0.15,33,204,0,-1.0807764560777
584852,c5,_ages 6-7,0,0.15,33,204,0,-1.52631458819553
584853,c5,_ages 6-7,0,0.15,33,204,0,-1.13259063091484
584854,c5,_ages 6-7,0,0.3,33,218,0,-0.903621569726352
584855,c5,_ages 6-7,0,0.3,33,218,0,-1.27474428261541
584856,c5,_ages 6-7,0,0.3,33,218,0,-1.95140546542516
584857,c5,_ages 6-7,0,0.3,33,218,0,-0.578204135631428
584858,c5,_ages 6-7,0,0.3,33,218,0,0.0514502181130069
584859,c5,_ages 6-7,0.1,0.2,33,219,0,1.22664344837303
584860,c5,_ages 6-7,0.1,0.2,33,219,0,-1.33938228936256
584861,c5,_ages 6-7,0.1,0.2,33,219,0,-0.84007228300885
584862,c5,_ages 6-7,0.1,0.2,33,219,0,-0.46352640520168
584863,c5,_ages 6-7,0.1,0.2,33,219,0,-0.703035365626476
585006,c5,_ages 6-7,0,0.03,33,199,0,-0.495136469168528
585016,c5,_ages 6-7,0,0.15,33,204,0,0.587169642392709
585017,c5,_ages 6-7,0,0.15,33,204,0,0.579725930928856
585022,c5,_ages 6-7,0,0.3,33,218,0,-0.373849416022377
585470,c5,_ages 7-8,0,0.03,33,199,0,0.526788942266808
585471,c5,_ages 7-8,0,0.03,33,199,0,2.62254744175063
585484,c5,_ages 6-7,0,0.15,20,204,0,-1.14989281384003
585496,c5,_ages 6-7,0,0.03,20,199,0,-1.53082780193984
585497,c5,_ages 6-7,0,0.03,20,199,0,-0.344916575493933
585498,c5,_ages 6-7,0,0.03,20,199,0,-0.452626642250017
585499,c5,_ages 6-7,0,0.03,20,199,0,0.998786084391745
585500,c5,_ages 6-7,0,0.15,20,204,0,-1.33884967051473
585501,c5,_ages 6-7,0,0.15,20,204,0,-1.51806189204437
585502,c5,_ages 6-7,0,0.15,20,204,0,-0.803479334613605
585503,c5,_ages 6-7,0,0.15,20,204,0,-0.617378070592667
585504,c5,_ages 6-7,0,0.3,20,218,0,-0.934133203491922
585505,c5,_ages 6-7,0,0.3,20,218,0,-0.957009834460441
585506,c5,_ages 6-7,0,0.3,20,218,0,0.287686176907807
585507,c5,_ages 6-7,0,0.3,20,218,0,-0.956754290604066
585508,c5,_ages 6-7,0.1,0.2,20,219,0,-1.46656759811573
585509,c5,_ages 6-7,0.1,0.2,20,219,0,-1.45670502014023
585510,c5,_ages 6-7,0.1,0.2,20,219,0,-0.800225149573824
585513,c5,_ages 6-7,0,0.03,20,199,0,0.536790783848698
585514,c5,_ages 6-7,0,0.03,20,199,0,-1.34659035274588
585515,c5,_ages 6-7,0,0.03,20,199,0,-1.27106666496506
585516,c5,_ages 6-7,0,0.03,20,199,0,-0.17190052930298
585517,c5,_ages 6-7,0,0.03,20,199,0,-1.08896475650827
585518,c5,_ages 6-7,0,0.03,20,199,0,-1.65522549364183
585519,c5,_ages 6-7,0,0.15,20,204,0,-1.31739545973091
585520,c5,_ages 6-7,0,0.15,20,204,0,-1.08440343548559
585521,c5,_ages 6-7,0,0.15,20,204,0,0.0262912341621121
585522,c5,_ages 6-7,0,0.3,20,218,0,-1.69728580075297
585523,c5,_ages 6-7,0,0.3,33,218,0,-0.0397179396255004
585524,c5,_ages 6-7,0,0.3,20,218,0,-0.21299249050471
585525,c5,_ages 6-7,0.1,0.2,20,219,0,-0.655678573229906
585526,c5,_ages 6-7,0.1,0.2,20,219,0,-0.248281100637214
585527,c5,_ages 6-7,0.1,0.2,20,219,0,0.427741442911924
585565,c5,_ages 6-7,0,0.03,33,199,0,0.110466957172846
585569,c5,_ages 6-7,0,0.03,33,199,0,0.212303723646757
585581,c5,_ages 6-7,0,0.3,33,218,0,1.54929876982342
585592,c5,_ages 7-8,0,0.03,33,199,0,1.22980847019307
585595,c5,_ages 7-8,0,0.03,33,199,0,-0.2096785268403
585600,c5,_ages 7-8,0,0.15,33,204,0,-0.155917354661678
585602,c5,_ages 7-8,0,0.15,33,204,0,-0.132877522660095
585605,c5,_ages 7-8,0,0.3,33,218,0,0.967465732909913
585606,c5,_ages 7-8,0,0.3,33,218,0,-0.15625033970977
585613,c5,_ages 7-8,0.1,0.2,33,219,0,0.814142242322079
585614,c5,_ages 7-8,0.1,0.2,33,219,0,0.557591129779237
585617,c5,_ages 7-8,0,0.03,33,199,0,0.619313115344148
585619,c5,_ages 7-8,0,0.03,33,199,0,0.381335984434337
585623,c5,_ages 7-8,0,0.15,33,204,0,-0.412338539651979
585625,c5,_ages 7-8,0,0.15,33,204,0,-0.0743613785457848
585626,c5,_ages 7-8,0,0.15,33,204,0,0.644424884695054
585631,c5,_ages 7-8,0,0.3,33,218,0,-0.174094269344884
585632,c5,_ages 7-8,0,0.3,33,218,0,-0.993462655081047
585633,c5,_ages 7-8,0,0.3,33,218,0,0.764490951629341
585634,c5,_ages 7-8,0,0.3,33,218,0,-0.0971755109849235
585635,c5,_ages 7-8,0.1,0.2,33,219,0,-0.340032537795145
585657,c5,_ages 6-7,0,0.15,33,204,0,-0.0103058988785443
585807,c5,_ages 6-7,0.1,0.2,33,219,0,0.485026296109795
585838,c5,_ages 7-8,0,0.3,33,218,0,-0.51518951502715
585840,c5,_ages 7-8,0,0.3,33,218,0,0.761041274863525
585841,c5,_ages 7-8,0,0.3,33,218,0,1.73765540215544
586010,c5,_ages 6-7,0,0.03,33,199,0,1.52391233043119
586011,c5,_ages 6-7,0,0.03,33,199,0,0.954954435887477
586012,c5,_ages 6-7,0,0.03,33,199,0,-0.780157136045954
586013,c5,_ages 6-7,0,0.03,33,199,0,-0.0795163311177782
586014,c5,_ages 6-7,0,0.03,33,199,0,0.409240642617217
586015,c5,_ages 6-7,0,0.03,33,199,0,-0.365555744494084
586016,c5,_ages 6-7,0,0.03,33,199,0,-0.0504528481035681
586017,c5,_ages 6-7,0,0.15,33,204,0,-0.464520019231791
586018,c5,_ages 6-7,0,0.15,33,204,0,-0.516596447909522
586019,c5,_ages 6-7,0,0.15,33,204,0,-0.0406028241267116
586020,c5,_ages 6-7,0,0.15,33,204,0,-0.729006210352434
586021,c5,_ages 6-7,0,0.15,33,204,0,0.316103439611451
586022,c5,_ages 6-7,0,0.15,33,204,0,0.94977156763008
586023,c5,_ages 6-7,0,0.3,33,218,0,0.228658426503308
586024,c5,_ages 6-7,0,0.3,33,218,0,1.98365536002618
586025,c5,_ages 6-7,0,0.3,33,218,0,0.527539078949411
586026,c5,_ages 6-7,0,0.3,33,218,0,-0.407052497829465
586027,c5,_ages 6-7,0,0.3,33,218,0,0.369045203089329
586028,c5,_ages 6-7,0,0.3,33,218,0,0.892691198522378
586029,c5,_ages 6-7,0.1,0.2,33,219,0,-0.121013256280445
586030,c5,_ages 6-7,0.1,0.2,33,219,0,0.0846620428782755
586031,c5,_ages 6-7,0.1,0.2,33,219,0,0.00320948111200296
586032,c5,_ages 6-7,0.1,0.2,33,219,0,0.777179979302255
586033,c5,_ages 6-7,0.1,0.2,33,219,0,2.75693060030178
586034,c5,_ages 6-7,0.1,0.2,33,219,0,1.01689837254085
586089,c5,_ages 6-7,0,0.03,33,199,0,0.555577075060273
586090,c5,_ages 6-7,0,0.03,33,199,0,-0.842054448432479
586093,c5,_ages 6-7,0,0.03,33,199,0,-0.760564587322325
586095,c5,_ages 6-7,0,0.15,33,204,0,-0.194719883163692
586096,c5,_ages 6-7,0,0.15,33,204,0,0.914989278903353
586101,c5,_ages 6-7,0.1,0.2,33,219,0,0.196145449991402
586102,c5,_ages 6-7,0.1,0.2,33,219,0,-0.524838339960366
586103,c5,_ages 6-7,0.1,0.2,33,219,0,-0.436037123283349
586206,c5,_ages 6-7,0,0.03,33,199,0,-0.727953920354054
586207,c5,_ages 6-7,0,0.03,33,199,0,-1.23546821628519
586208,c5,_ages 6-7,0,0.03,33,199,0,-0.801481401024029
586209,c5,_ages 6-7,0,0.03,33,199,0,-0.187096376021952
586210,c5,_ages 6-7,0,0.03,33,199,0,-0.0418411136040991
586211,c5,_ages 6-7,0,0.03,33,199,0,-0.776082335465793
586212,c5,_ages 6-7,0,0.03,33,199,0,-0.232697069608975
586213,c5,_ages 6-7,0,0.03,33,199,0,0.111918766804433
586214,c5,_ages 6-7,0,0.03,33,199,0,-0.730146080323562
586216,c5,_ages 6-7,0,0.03,33,199,0,-1.25312487736689
586217,c5,_ages 6-7,0,0.15,33,204,0,-1.15237263282312
586218,c5,_ages 6-7,0,0.15,33,204,0,-0.801868925964863
586219,c5,_ages 6-7,0,0.15,33,204,0,0.969783760236621
586220,c5,_ages 6-7,0,0.15,33,204,0,-0.266156744105714
586221,c5,_ages 6-7,0,0.15,33,204,0,0.0331784230387202
586222,c5,_ages 6-7,0,0.15,33,204,0,0.0734404370708122
586223,c5,_ages 6-7,0,0.15,33,204,0,0.514903508398071
586224,c5,_ages 6-7,0,0.15,33,204,0,-0.542347834438558
586225,c5,_ages 6-7,0,0.15,33,204,0,-0.381053843385542
586226,c5,_ages 6-7,0,0.15,33,204,0,0.283634935140105
586227,c5,_ages 6-7,0,0.15,33,204,0,0.596665290736546
586228,c5,_ages 6-7,0,0.3,33,218,0,1.58269022466869
586229,c5,_ages 6-7,0,0.3,33,218,0,0.287934557064778
586230,c5,_ages 6-7,0,0.3,20,218,0,-1.19425944716223
586231,c5,_ages 6-7,0,0.3,33,218,0,0.0562036566319462
586232,c5,_ages 6-7,0,0.3,33,218,0,-0.0799821123444408
586233,c5,_ages 6-7,0,0.3,33,218,0,-0.111599269825005
586234,c5,_ages 6-7,0,0.3,33,218,0,-1.20572036418066
586235,c5,_ages 6-7,0,0.3,33,218,0,-0.405147745623704
586236,c5,_ages 6-7,0,0.3,33,218,0,-0.316870428593443
586237,c5,_ages 6-7,0,0.3,33,218,0,0.47682367785604
